survived,pclass,sex,age,sibsp,parch,fare,embarked,who,adult_male,embark_town,alone
0,3,male,52.96712074143842,0,0,13.224182246955804,S,man,True,Southampton,False
0,1,male,26.409429882748743,0,0,0.22774653459150515,S,child,True,Cherbourg,False
1,3,male,29.461324521520545,0,0,36.48697571967133,Q,man,True,Southampton,False
0,3,male,31.1536468250956,0,0,55.85555710956295,C,man,False,Southampton,False
1,3,male,39.730543153562344,0,0,5.073172304001757,S,woman,False,Southampton,False
1,3,female,27.837529551101177,0,2,5.5666004119909,S,man,True,Southampton,False
0,3,female,32.988161008865845,0,2,49.953416169555574,S,woman,True,Southampton,True
0,3,male,40.344830217508346,4,0,30.65184545135761,C,man,False,Southampton,True
1,1,female,25.225017245843947,0,0,1.4687339585597015,S,woman,True,Southampton,True
0,1,male,44.497506728236985,0,0,31.1778942747799,S,man,True,Southampton,False
0,3,female,37.97661327375498,1,0,11.823884563585844,S,woman,True,Southampton,True
1,3,female,27.837529551101177,5,0,14.720446127907623,S,woman,False,Southampton,True
0,3,male,18.49155943386299,0,0,46.99228495389747,S,man,False,Southampton,True
0,3,female,27.837529551101177,1,2,53.30129365714397,S,man,False,Southampton,False
1,1,male,14.757465290836333,0,0,16.365445713441414,Q,man,True,Queenstown,False
0,1,male,6.384869682125835,0,0,94.09129989703865,C,man,True,Southampton,True
0,3,female,27.837529551101177,0,0,16.692967988428737,C,woman,False,Southampton,True
1,2,male,29.21026917232005,0,0,47.28610447232169,S,woman,True,Southampton,True
0,1,male,31.579470795217436,1,0,21.165141837217238,S,man,False,Southampton,True
1,3,male,22.293285196935447,0,2,72.90265314719635,S,woman,False,Southampton,True
1,1,female,4.170939324705419,0,0,76.26799634804871,S,woman,True,Southampton,False
0,3,male,19.33458723405853,0,0,2.9272329031944424,C,woman,False,Queenstown,False
0,2,male,29.057302107456387,0,0,88.21153151555103,S,man,True,Queenstown,True
0,3,female,40.10437113510337,0,0,55.872967108761024,S,man,False,Cherbourg,True
0,2,female,28.76849949653324,1,0,50.1410817459889,C,man,True,Southampton,True
0,3,male,29.461324521520545,1,0,7.17706800875849,Q,man,True,Southampton,True
1,1,male,23.7341466663621,1,0,52.33175149766073,S,man,False,Southampton,True
0,1,male,53.48913883538016,1,1,60.73616878526075,S,man,False,Queenstown,True
0,2,male,14.74450497940481,0,0,10.92141799678246,S,man,True,Southampton,True
1,3,male,19.210664958008213,1,0,97.34359358439495,S,woman,True,Southampton,False
0,3,female,22.106986964090815,0,0,1.6366749089870554,S,man,True,Southampton,False
1,2,female,28.76849949653324,0,1,5.197189577939029,S,man,True,Southampton,False
0,3,male,14.455962942983673,0,0,24.681093473434604,Q,man,True,Queenstown,True
0,3,male,29.461324521520545,0,0,27.44103963500623,S,man,True,Southampton,False
1,3,female,31.3087420079718,0,0,33.15393116034543,S,man,True,Southampton,False
1,1,male,29.14715521014964,0,0,0.5476721525118201,S,man,True,Southampton,True
1,3,female,33.619712453396,1,0,103.29879960999948,S,man,True,Cherbourg,True
1,1,male,14.890605417675964,0,1,1.459606879452306,C,man,True,Southampton,True
1,2,male,13.360962005535555,0,0,4.940468903139049,S,man,True,Cherbourg,True
0,3,female,30.39448059130017,3,0,0.4516367406449389,S,man,False,Southampton,True
0,1,male,5.763421803307121,0,0,26.774101136659514,S,woman,True,Cherbourg,True
1,3,female,-1.0272378357033318,0,1,86.14976190226345,C,man,False,Cherbourg,True
1,3,male,36.4596662111552,0,0,35.08659562008302,S,man,False,Southampton,True
1,3,male,43.685579196276386,0,0,55.34951072584008,C,man,False,Southampton,True
0,3,female,27.837529551101177,0,0,0.42784599664975,S,man,False,Southampton,False
0,1,male,19.647010870631213,0,0,24.989423943039988,S,man,False,Southampton,True
1,2,female,28.76849949653324,0,0,19.69206930609668,S,man,True,Cherbourg,False
0,3,male,12.962464948015121,0,0,22.11472628329291,Q,woman,True,Southampton,True
1,1,male,29.14715521014964,0,0,2.3985055412355134,Q,man,False,Southampton,True
1,2,female,38.906909931918825,0,0,36.90853568747683,S,man,True,Southampton,True
0,1,male,29.126534611172303,0,0,22.38748294137003,S,woman,False,Southampton,True
1,1,male,43.90827435006333,1,0,46.36170781400896,S,child,True,Cherbourg,True
1,2,male,-0.963722302891707,0,0,21.252892019229737,S,man,False,Southampton,True
0,1,male,9.390564124340116,0,1,5.177334630258911,S,man,True,Queenstown,True
1,3,male,29.200648837818193,1,2,33.43533930006795,C,man,True,Queenstown,False
0,3,female,34.847431778773014,0,2,6.0546833407439085,Q,man,True,Southampton,True
1,3,female,27.837529551101177,0,1,65.88199366534113,S,man,False,Southampton,False
0,1,female,31.44744876332289,0,0,30.38819169348176,S,man,False,Cherbourg,True
1,1,female,31.305172175019965,1,0,5.472966559522138,C,woman,True,Southampton,False
0,1,female,23.54837839757722,1,0,104.93136565307783,C,man,False,Southampton,True
0,3,female,51.27266866866324,0,0,23.378229606884148,S,man,True,Southampton,False
1,3,male,13.55767162341303,1,0,2.422149584299712,S,man,True,Southampton,False
0,1,female,34.02628213578315,0,0,31.543327430744302,S,woman,True,Cherbourg,False
0,3,female,15.170676315767722,0,0,9.342604920155567,S,man,True,Southampton,True
1,1,male,36.486899641270135,0,0,52.098490256785844,S,woman,True,Southampton,False
1,3,male,14.48175402857127,0,0,54.48868645421403,S,man,True,Queenstown,True
0,3,male,39.41341977900642,1,2,123.54333165239079,S,man,False,Cherbourg,False
1,3,male,30.56946925554324,0,0,22.3005840120072,S,man,False,Southampton,True
0,3,female,53.42494842562154,0,0,19.42049176585845,S,man,True,Cherbourg,True
0,3,male,25.0657249381978,2,2,44.80941845408051,S,man,True,Southampton,True
0,2,male,34.94952562746563,0,0,4.547390150103865,C,man,True,Cherbourg,True
1,3,female,27.837529551101177,0,0,25.333653347866587,C,man,True,Southampton,False
1,1,male,24.969497909821875,0,0,25.286515342375726,S,woman,True,Southampton,False
1,3,male,30.48049271222094,1,0,2.9994195550806566,S,man,True,Cherbourg,False
1,3,male,7.618921085400764,1,1,17.32023958831084,Q,man,False,Southampton,False
0,3,female,9.15326492141319,0,0,61.41638325182473,S,man,False,Queenstown,False
0,3,female,37.39803019769903,0,0,62.04829978465167,S,woman,True,Southampton,True
0,3,male,26.954784498556485,0,0,3.3444427268723675,S,child,True,Queenstown,True
0,3,female,20.699028537327692,1,0,3.0433015121433655,S,man,True,Queenstown,True
0,3,male,18.68219347416542,0,2,9.75213694281638,S,man,False,Southampton,True
1,1,female,19.221156859868287,0,0,66.48229731792577,C,man,True,Cherbourg,True
0,1,female,30.575710010115202,2,0,4.416046904269108,S,child,True,Southampton,True
0,2,female,35.230502097626655,0,0,40.73453621409261,S,woman,False,Cherbourg,True
0,1,male,-0.2895012147531375,0,0,3.41300761506355,Q,man,True,Southampton,True
1,3,female,48.77967679477849,0,2,31.228026182800992,S,man,True,Cherbourg,False
1,1,female,25.754862819823398,3,0,14.085153922440735,S,man,True,Southampton,True
0,3,male,-3.629166689656593,0,0,49.775663045163235,S,man,True,Southampton,True
0,2,female,44.20297374851916,0,0,8.517410466192942,S,woman,True,Southampton,True
1,1,male,43.77306391863459,0,1,32.62196995768987,S,man,True,Southampton,True
0,3,female,29.006236918625632,0,0,8.600705454871559,S,man,True,Cherbourg,True
1,3,male,10.839639293611732,0,1,40.01844325688544,S,woman,True,Southampton,True
1,3,female,43.213193283311014,0,0,66.2054831983049,S,woman,False,Southampton,True
0,3,male,25.62276507183708,5,2,4.338966870138956,S,man,True,Southampton,True
0,3,male,29.461324521520545,0,0,64.45986645276278,S,woman,True,Southampton,True
1,1,male,60.068817807464896,0,0,28.81140783497509,S,man,False,Southampton,True
0,3,male,29.461324521520545,0,0,4.350281463025385,S,woman,False,Cherbourg,False
0,3,male,16.163614315940134,0,0,17.85010099280056,S,woman,False,Queenstown,True
1,3,male,24.299766071123898,1,2,5.612098267670457,Q,man,True,Southampton,True
1,1,male,17.947764956626173,0,1,38.56425941669674,S,woman,True,Southampton,True
1,3,male,35.068856044279315,0,0,45.517162721199625,S,woman,False,Southampton,False
1,1,male,29.14715521014964,0,0,3.5783015599389323,C,man,False,Southampton,True
0,1,female,22.380080087104997,0,0,22.576092943874045,S,man,True,Southampton,False
0,2,male,11.017974758293605,0,0,53.93199298413611,S,woman,False,Cherbourg,False
1,3,female,27.15078192273199,0,0,88.0455350501837,C,man,True,Southampton,True
0,3,female,31.474567106228694,1,0,23.057763298899946,C,man,False,Cherbourg,True
0,3,female,27.837529551101177,2,0,96.04263671182298,S,woman,False,Southampton,True
1,3,male,32.63402986072309,0,0,24.55042012891143,S,woman,False,Southampton,True
0,2,female,28.76849949653324,3,0,16.03807007535881,S,man,False,Southampton,True
0,2,male,18.290112717414218,0,0,60.326784765947494,C,man,False,Southampton,True
0,2,male,57.400804939778226,0,0,21.73472557797851,S,man,True,Southampton,True
0,3,male,42.41867138646656,0,3,20.43117994359137,S,man,True,Cherbourg,True
0,1,female,25.754862819823398,0,0,21.566638892448967,C,man,True,Southampton,False
0,3,male,40.735316313995966,0,0,60.02922007823657,S,woman,True,Cherbourg,True
0,3,male,46.42297306429481,0,0,57.07018860680029,C,man,False,Southampton,False
1,2,female,30.8482929166458,0,1,16.534705736030826,S,man,True,Southampton,False
1,3,female,34.06018851726255,0,0,12.973276773582128,S,man,True,Southampton,False
0,3,male,29.461324521520545,0,0,21.66822900728568,S,child,True,Southampton,False
1,3,male,-0.20142202492604255,1,0,27.214036593286334,C,man,False,Southampton,True
0,3,female,26.38382564409441,0,0,8.712043355998025,S,man,True,Southampton,True
0,2,male,25.6552202122236,0,0,50.54915515512321,S,man,True,Southampton,True
1,2,male,49.022178911838296,0,1,21.32709401040217,S,man,True,Southampton,True
0,3,male,33.67219008986622,0,1,13.009088057647384,S,man,False,Southampton,False
1,3,female,27.837529551101177,1,0,3.61498439637816,Q,man,True,Southampton,False
0,1,female,27.738253626125843,0,0,8.733391143301171,S,man,False,Southampton,True
1,3,female,43.327398142783615,0,2,95.40665829006419,S,man,True,Queenstown,True
0,3,female,26.415814714565585,1,0,11.647580095287172,Q,man,True,Southampton,True
1,3,male,19.225262536717473,0,1,5.9185974907538865,S,man,False,Cherbourg,True
0,1,male,25.14016929910787,0,0,19.75785045400815,S,man,True,Southampton,True
1,3,male,42.16974601351755,0,2,11.73926085132447,S,man,True,Southampton,True
0,3,male,35.94630867837111,1,0,1.1453509583755739,C,man,True,Southampton,False
0,1,male,29.619751626887595,0,2,12.48955296735377,S,man,True,Queenstown,True
1,1,female,31.681550192227622,0,0,25.13602266361359,S,woman,True,Southampton,False
0,3,male,21.16360536966325,0,0,25.6742472267841,S,man,True,Cherbourg,False
1,1,female,26.28470839380285,0,2,14.109594231635414,S,man,True,Southampton,False
1,3,male,19.71373949515676,0,0,18.974237025364356,S,man,True,Southampton,True
0,3,male,24.87309001980359,0,0,107.75409468759511,S,child,False,Southampton,False
1,2,male,29.21026917232005,0,0,15.160584646109152,S,woman,False,Southampton,False
0,3,male,13.90979464071934,2,1,9.558776345338583,S,man,True,Southampton,True
1,2,female,19.35795267007919,1,2,8.928293856328857,S,man,True,Southampton,True
0,3,male,11.439815918899473,0,0,19.585762493343406,C,man,True,Southampton,False
0,2,male,8.407277399373623,1,1,45.60380708463243,C,man,True,Queenstown,True
1,3,male,26.38519320126592,0,0,7.381021967072288,C,man,True,Southampton,True
1,1,male,29.14715521014964,0,0,39.53440476725994,S,woman,True,Cherbourg,True
0,2,male,53.663645031090695,0,0,0.6840539293481905,S,man,True,Southampton,False
1,3,female,27.837529551101177,1,0,17.37245351914719,S,woman,True,Southampton,False
0,2,female,47.05155608802034,1,0,47.856224672065636,Q,man,True,Queenstown,True
0,3,male,42.55209064916887,0,3,13.235120652011583,C,woman,False,Cherbourg,True
0,2,female,26.074641826863804,2,0,26.544327648488174,C,woman,True,Cherbourg,False
0,3,male,58.54189814919872,0,0,7.34038535799763,S,man,False,Southampton,False
0,1,male,32.759475810507325,1,2,43.35289057177699,S,man,False,Southampton,False
0,3,male,50.18212972405584,4,0,1.718247449785942,S,man,True,Southampton,True
1,3,male,48.5523564821377,0,1,61.254920409755954,S,man,True,Southampton,True
1,1,male,29.14715521014964,1,0,7.068530302443028,S,man,True,Southampton,True
1,1,male,29.14715521014964,0,1,66.38839532668202,Q,man,True,Cherbourg,False
0,1,male,37.73699981167266,0,0,13.909812695612192,S,man,True,Cherbourg,True
0,3,male,12.980339960516087,0,2,41.04307501890291,S,child,False,Southampton,True
1,2,male,29.80206496234223,0,0,12.304763562360469,S,man,True,Southampton,True
1,3,female,44.03946127522524,2,0,75.6326806466225,Q,child,True,Cherbourg,True
0,2,male,50.366608443063264,0,0,4.332932663195593,S,man,False,Southampton,False
1,2,male,18.911044594352703,0,0,6.292717791636227,S,woman,False,Southampton,True
1,3,male,36.40363822538228,1,0,21.73771825969525,C,man,True,Southampton,False
1,3,male,31.112182985885482,3,0,2.735706583640279,S,man,False,Southampton,False
1,1,male,27.34976309585766,0,0,6.980203654833433,S,woman,True,Queenstown,True
1,1,male,29.14715521014964,4,0,92.1036966285029,S,man,True,Southampton,False
0,1,male,32.05196374932592,0,0,120.01008010970939,S,woman,True,Southampton,False
1,3,male,29.461324521520545,1,0,15.10465884385994,C,man,True,Southampton,False
1,3,male,49.18403465330073,0,0,82.16548261939322,C,man,False,Cherbourg,True
0,3,male,39.9777862721058,0,0,25.18632339394459,S,man,True,Cherbourg,True
0,3,male,33.348277624217836,0,0,10.059456658557597,S,woman,True,Southampton,True
0,3,male,55.1047507955231,0,0,38.78402171482269,S,man,True,Southampton,False
1,3,male,44.539014342324705,0,0,34.418716348539874,S,woman,True,Southampton,False
1,3,female,27.706421859553124,0,0,144.6821774646309,S,woman,True,Southampton,False
0,1,male,11.960314367059325,0,1,9.854371790408278,S,man,True,Southampton,True
0,1,male,15.170370467113482,1,0,35.67753912348639,S,man,False,Southampton,True
0,2,male,42.06525427641888,0,0,1.7096267228484203,C,woman,True,Southampton,True
1,1,female,25.754862819823398,0,0,3.8604449056287296,S,man,True,Southampton,True
1,3,male,14.887223320432726,0,0,0.12563430064457234,S,man,True,Southampton,False
1,3,male,18.386805426379205,0,0,240.80650995303,S,man,True,Cherbourg,True
0,1,male,19.376619630730197,1,0,51.867888428269886,C,man,True,Southampton,True
0,1,male,40.90906734895151,1,0,49.445233847964374,S,man,False,Southampton,True
0,3,male,26.805610939048137,0,0,22.809312449677282,S,man,False,Queenstown,True
0,3,male,9.78675559580832,0,0,11.41666500009722,S,woman,True,Southampton,True
1,2,female,29.434628568672995,1,0,5.2482377680340635,C,man,True,Southampton,True
1,3,male,32.111725854275385,0,0,10.720573728780403,S,man,False,Southampton,True
1,1,female,22.289283939828078,1,0,15.089881375130926,C,child,True,Southampton,True
1,1,female,45.1823911786978,0,2,45.179480038946494,Q,woman,True,Cherbourg,True
0,3,male,29.461324521520545,1,0,24.82540218053569,C,woman,True,Southampton,False
1,3,male,44.51672761292011,0,0,2.580804935475827,S,man,False,Cherbourg,True
1,1,male,37.35495891544967,0,2,0.5821923761716045,S,woman,True,Southampton,False
1,3,male,41.972477112621704,3,0,3.454566064254201,S,man,False,Southampton,False
0,3,male,13.620288228710471,0,0,16.91130806348757,Q,man,False,Southampton,True
0,3,female,30.376342691333438,0,1,86.59027749952732,S,man,True,Southampton,False
0,3,female,27.837529551101177,0,1,32.46277835239092,S,man,False,Southampton,True
1,3,male,29.461324521520545,0,0,51.79549891461493,S,woman,False,Southampton,False
0,3,male,29.461324521520545,0,0,20.097957568508548,S,man,True,Southampton,False
0,3,female,17.5563874432971,0,0,14.364600063396956,S,woman,True,Southampton,False
1,1,female,20.46605039629624,0,2,3.671619056054913,S,woman,True,Cherbourg,True
1,1,female,14.813578301631837,0,0,66.7818788973613,S,man,True,Southampton,True
0,2,male,38.81660856498522,1,0,48.91506107065121,C,man,True,Queenstown,True
0,3,male,7.636983937183658,0,1,5.890073358847961,S,man,True,Southampton,False
1,1,male,37.650247206503956,0,0,22.975166659083673,S,man,True,Southampton,False
0,3,male,43.62319580740845,0,0,21.38273025835387,S,man,False,Cherbourg,True
1,3,male,36.520497986760645,0,0,31.394349546120914,S,child,True,Southampton,True
0,1,male,29.14715521014964,0,0,93.5116235318772,C,man,True,Southampton,False
1,3,female,27.837529551101177,0,1,27.742608942098236,S,man,True,Southampton,True
0,2,male,15.708059425839302,0,0,24.864039045143784,S,woman,True,Southampton,False
0,3,male,49.086289715300815,0,1,1.652265010609812,S,man,True,Southampton,False
1,1,male,22.55893244213102,0,0,2.0791442146329224,Q,woman,True,Queenstown,True
0,3,male,28.070573353740393,0,0,6.638426177069567,S,man,True,Southampton,False
0,3,male,29.461324521520545,0,2,1.0563086206972583,C,man,False,Cherbourg,True
0,3,male,35.88158969228233,0,0,43.5217047108379,S,man,False,Southampton,True
1,3,female,21.467478596076088,0,0,41.117789360004394,S,man,True,Southampton,False
1,3,male,29.93682013932316,0,0,4.679923150208369,S,man,False,Southampton,False
1,3,male,11.70518655995593,1,1,57.86784221872271,C,woman,False,Cherbourg,True
0,3,male,45.305312919022,0,0,5.381295055300713,S,man,True,Cherbourg,True
0,3,female,27.837529551101177,0,0,11.467384503193525,Q,child,False,Southampton,True
0,1,female,24.908363333375227,0,0,9.162203762764083,S,man,False,Southampton,True
0,3,female,22.431913579638653,0,0,14.902535762725975,S,man,True,Southampton,True
0,3,male,38.024795448447755,0,1,9.405434926853589,S,man,True,Southampton,True
0,3,male,19.097892671096535,0,0,21.481269088717305,C,child,True,Southampton,True
0,1,male,30.755114420712367,1,0,16.74396619362878,S,man,True,Cherbourg,True
1,3,male,45.259583024039685,0,0,137.92724328035348,C,man,False,Southampton,True
0,2,female,17.642400332079305,3,0,1.8416351023356996,C,woman,True,Cherbourg,False
0,3,male,34.16041160768284,0,2,4.907603079423076,Q,man,False,Southampton,False
1,1,female,33.42015373709689,0,0,1.7367152814436917,S,woman,False,Southampton,True
0,3,female,27.63728453872244,0,3,31.458398698986503,S,man,False,Southampton,True
1,3,male,21.946945822544887,0,0,1.793638499492857,C,woman,False,Southampton,True
1,1,female,46.007158796521395,0,0,57.93836089004735,S,child,True,Cherbourg,True
1,3,male,20.634039099262473,0,2,22.95405197556432,S,woman,True,Southampton,True
0,2,male,29.21026917232005,0,0,23.957632327770224,S,man,False,Southampton,False
1,3,male,29.461324521520545,2,0,26.387552492737672,S,man,True,Southampton,False
0,3,male,29.461324521520545,1,3,5.9939336995573775,S,child,True,Southampton,False
0,3,male,29.461324521520545,0,0,7.048338877982612,S,man,False,Southampton,True
0,3,male,47.68864546980822,0,0,12.28559233452266,S,man,False,Cherbourg,False
1,3,male,37.81649829758144,0,0,28.805201051735217,S,woman,True,Southampton,False
0,2,male,29.21026917232005,0,0,7.547885699319705,S,man,False,Cherbourg,True
0,2,male,57.28068749701506,0,0,3.9575533986904308,S,man,False,Southampton,True
1,3,male,42.53464647652525,0,0,112.33477508104149,S,man,True,Southampton,True
0,3,male,33.628027496756104,0,0,0.711264475392053,S,man,True,Queenstown,True
0,3,male,51.87527456933107,0,1,51.93653488587473,S,man,False,Southampton,False
0,3,female,53.56685762785219,4,0,49.64271417403597,S,woman,True,Cherbourg,True
0,2,female,53.76280496563189,1,0,11.286496165679106,S,man,True,Southampton,True
0,3,female,22.109990787255963,2,0,4.66401427623209,C,woman,True,Southampton,True
0,1,female,10.043742981022344,0,0,5.036458873141007,S,woman,False,Cherbourg,True
1,3,male,21.255309431911584,0,0,38.25433498683643,C,woman,True,Cherbourg,False
0,1,female,38.85098262110445,0,1,32.94329223164758,S,man,True,Southampton,True
0,2,male,31.22822523464948,0,0,48.853971316762966,S,woman,True,Southampton,False
1,2,male,26.10926620752414,0,1,88.71320083166722,S,man,False,Southampton,True
0,2,female,36.8467395832691,0,2,37.6774300884127,S,man,True,Cherbourg,True
1,3,male,8.40872885657426,0,0,5.421660649461499,S,woman,True,Southampton,True
0,2,female,30.976370181681578,0,0,8.927260641559037,S,man,False,Cherbourg,False
0,2,female,44.658407027870275,0,0,59.08438857767209,S,woman,True,Southampton,True
0,1,female,36.6904190238152,0,0,7.515018689774148,S,man,False,Southampton,True
0,2,female,38.6853375056722,0,1,2.409169478287235,S,woman,False,Southampton,True
0,1,male,51.36321905933521,0,2,38.87892889385487,Q,man,False,Southampton,True
0,1,male,28.07399401176866,0,0,16.48144338420035,S,child,True,Queenstown,False
0,3,male,19.85671674109529,0,0,80.83934164808079,S,man,False,Southampton,True
0,3,male,45.65321059731059,3,2,33.617637271592386,S,man,False,Queenstown,True
0,3,male,29.461324521520545,0,2,3.0326784208164725,S,man,False,Southampton,True
0,3,female,27.837529551101177,1,0,94.52022513743994,C,man,True,Cherbourg,False
0,2,female,26.754805991845725,0,0,9.57303510858227,S,man,False,Cherbourg,True
0,3,male,29.461324521520545,0,0,13.16162683255049,S,man,True,Southampton,False
1,3,male,29.461324521520545,0,2,16.467203016486618,C,man,True,Southampton,False
0,3,male,44.58125142290084,0,0,1.6826514744101042,S,man,True,Southampton,True
1,1,male,44.087118333408014,0,0,21.95847031499147,S,man,False,Cherbourg,True
1,2,female,10.636441493465025,1,0,4.211568393260375,Q,woman,True,Cherbourg,True
0,2,male,41.146849174685904,0,0,16.39821260834473,S,woman,True,Southampton,False
1,2,male,34.657423170126116,0,0,13.82001581647857,S,woman,False,Cherbourg,True
1,3,male,14.692362454528853,0,6,47.42723299941593,S,woman,True,Southampton,True
0,3,male,12.115997184985428,2,0,52.01335892237401,S,man,False,Southampton,False
0,3,male,34.22890577162411,0,0,5.329349364141736,S,man,True,Cherbourg,True
1,3,male,23.43214240530315,0,0,14.610434668794884,C,man,True,Southampton,True
1,3,male,54.47928390769539,0,0,14.955908872678968,S,woman,False,Cherbourg,True
0,3,male,42.336377525084686,1,0,5.253748913409564,C,child,False,Southampton,True
0,3,male,29.461324521520545,5,0,51.25552576159721,C,man,True,Southampton,True
0,1,female,36.323106056033524,0,0,39.30759204335979,S,man,False,Southampton,True
0,1,male,47.63214052514034,1,0,6.758159473255673,S,man,True,Southampton,False
1,1,male,40.85125328418273,1,0,14.619060172653752,S,man,True,Cherbourg,True
0,3,male,35.996730138944315,0,0,3.5786059067450364,C,man,True,Southampton,False
0,3,female,15.276343531834861,0,2,31.661342320412878,C,man,True,Southampton,False
1,2,male,71.86725751568707,0,2,4.1405949821395325,S,child,True,Southampton,True
0,3,female,13.555441397684737,4,0,136.44821533727114,S,man,True,Southampton,False
0,1,male,24.624401680597696,0,0,48.55145242013722,S,woman,True,Cherbourg,True
1,3,male,5.8338041302600345,1,2,15.829998822156524,C,woman,True,Southampton,False
1,2,male,36.54317422276967,0,0,27.65079011360271,S,woman,True,Southampton,False
0,1,male,31.115546121987304,1,1,77.53494192188803,S,woman,True,Cherbourg,True
0,3,female,27.837529551101177,0,2,25.845086512828512,C,woman,False,Southampton,True
0,2,male,4.653081164537927,0,0,6.136453826103593,S,woman,False,Cherbourg,True
0,2,male,44.580679343333045,1,0,15.230291930568821,S,woman,True,Southampton,True
0,2,male,17.695904379425397,1,2,59.27784341715156,S,man,False,Southampton,True
0,3,male,26.913927208905886,1,0,33.069538775680215,S,child,False,Cherbourg,True
0,3,male,42.0419977615349,0,0,33.660606039985694,S,woman,True,Southampton,False
0,2,male,32.65773357784659,1,0,64.5140748113398,Q,woman,True,Southampton,True
0,3,female,33.647195793336095,0,0,71.80998535312004,S,woman,False,Southampton,False
0,3,male,40.18850347867559,0,0,80.74045271023076,S,man,True,Southampton,False
0,2,male,35.00306895914214,0,0,3.18891878001061,S,man,False,Southampton,True
0,2,female,24.224489364317957,0,5,25.13724248786246,S,man,False,Cherbourg,False
0,1,male,26.669432204706794,0,0,43.16912856571744,S,man,False,Southampton,True
1,1,female,31.966301501125518,5,0,45.26057062680571,C,woman,False,Southampton,True
0,3,male,16.462214690351313,0,0,29.863161450661345,C,man,True,Cherbourg,False
1,1,female,42.94412123144137,0,0,5.838923823974954,S,man,True,Southampton,True
1,3,male,33.041155031304775,0,0,51.09194058116307,S,man,False,Southampton,True
0,3,female,30.04686775090756,0,2,40.74762798658543,S,man,True,Cherbourg,False
0,1,female,45.694951826440594,0,1,2.882344483669601,Q,woman,False,Cherbourg,False
0,3,male,27.318408995040823,2,0,19.944524036085053,S,woman,False,Southampton,False
0,2,female,26.446106039866162,1,0,6.11626062341521,C,man,False,Southampton,False
1,3,male,22.2151973039445,1,0,13.174402359730156,S,man,True,Southampton,True
0,3,male,33.80293812496309,5,0,0.583889685066692,Q,man,True,Southampton,True
0,3,male,33.318301516641206,0,0,16.3640177803329,S,man,True,Southampton,False
0,3,male,19.672021192861305,0,0,25.543495202325104,C,man,True,Cherbourg,True
0,1,male,26.512284320412398,0,4,30.927558053654632,S,child,False,Queenstown,True
1,3,male,19.765568240730737,0,0,34.852110024622995,S,man,False,Cherbourg,True
0,3,male,19.131841646583133,0,0,57.90933536171776,S,man,False,Southampton,False
0,3,female,27.837529551101177,0,1,7.765165629850796,C,man,True,Cherbourg,True
1,3,female,25.767256448458227,0,0,4.108193502558886,S,woman,True,Southampton,False
0,3,male,5.169014274879842,0,0,61.03746137230597,Q,woman,False,Southampton,True
0,1,male,22.520580391246845,0,0,5.450532227483566,C,woman,True,Southampton,True
0,1,male,20.422274957713483,0,0,117.73851084243252,S,man,True,Southampton,True
0,3,male,43.72653080171846,0,1,59.15432244863384,C,woman,False,Cherbourg,True
0,2,male,14.790912711665015,0,0,22.23686179243497,S,man,False,Southampton,False
0,3,male,18.343390612597343,0,1,127.5438796707848,S,man,True,Southampton,True
0,3,male,23.658662051317986,1,0,3.27840031540632,S,man,False,Queenstown,True
0,2,female,20.877988878961133,0,0,11.55405508995159,S,man,True,Southampton,True
0,1,male,48.169567163906265,0,1,32.53539809422356,C,woman,False,Cherbourg,True
1,3,male,13.060056777305327,1,0,13.785391456963124,S,child,True,Southampton,True
0,2,male,29.21026917232005,0,0,84.36086164008478,S,man,True,Southampton,True
0,3,male,33.64891348830169,0,0,2.1721147842811552,S,woman,False,Cherbourg,False
0,2,male,41.336566802588095,1,0,25.510448313161145,S,woman,True,Southampton,False
1,3,male,29.461324521520545,0,0,28.59882245759369,S,child,False,Southampton,True
0,1,male,29.14715521014964,1,0,33.844713627209245,C,man,False,Southampton,True
0,3,male,26.898540897802935,1,0,9.448503046302092,S,man,False,Southampton,True
1,3,female,47.92839866653001,0,0,14.510327096898484,S,man,False,Southampton,True
1,3,female,32.95062370402598,0,2,59.387311329001164,S,woman,True,Southampton,False
1,1,male,32.30985007303906,0,0,6.938941108597046,S,man,False,Southampton,False
0,3,male,14.117748117922048,0,1,56.118402781692005,C,man,True,Cherbourg,True
0,3,male,29.461324521520545,0,0,26.465084436821055,S,man,True,Southampton,False
1,1,male,29.25258308087739,0,0,45.9607288959096,C,man,False,Southampton,True
1,1,male,9.030695088060291,0,1,40.012530061443265,S,woman,True,Southampton,True
0,1,male,29.14715521014964,0,0,7.442472913709312,S,woman,True,Queenstown,True
0,3,male,29.461324521520545,0,0,26.91880950425239,Q,woman,True,Cherbourg,True
0,3,male,28.65479806975909,0,0,64.73146321542343,C,woman,False,Southampton,False
1,3,male,2.5992631374406123,0,0,18.106832750719594,S,man,False,Cherbourg,True
0,1,female,23.486773841790907,1,0,108.7655384497683,S,man,True,Southampton,True
0,2,female,12.397952340177156,0,0,19.259922800750033,S,man,True,Southampton,False
0,3,female,-3.5073898427853507,0,1,4.930152301419821,S,man,False,Southampton,False
0,3,male,29.461324521520545,2,0,15.787839904482464,C,man,True,Southampton,False
0,3,female,51.97623354728203,0,2,96.97195332208021,C,woman,True,Southampton,False
0,1,male,44.812630250815246,0,2,12.328065579961816,S,man,True,Southampton,True
1,3,female,38.543669658653265,0,0,64.82231258835924,Q,woman,True,Queenstown,False
